application_id,student_id,is_initial_application,is_parent_independent,housing_type,status,deviation_type
APP_002332,STU_002332,True,False,Alleine,Approved,None
APP_002333,STU_002333,True,False,Alleine,Pending,Switched
APP_002334,STU_002334,True,False,Alleine,Pending,Switched
APP_002335,STU_002335,True,False,Alleine,Approved,None
APP_002336,STU_002336,True,False,Alleine,Pending,Switched
APP_002337,STU_002337,True,False,Alleine,Approved,None
APP_002338,STU_002338,True,False,Alleine,Rejected,None
APP_002339,STU_002339,True,False,Alleine,Rejected,None
APP_002340,STU_002340,True,True,Alleine,Rejected,None
APP_002341,STU_002341,True,True,Alleine,Approved,None
APP_002342,STU_002342,True,False,Alleine,Approved,None
APP_002343,STU_002343,True,True,Alleine,Approved,None
APP_002344,STU_002344,True,True,Alleine,Approved,None
APP_002345,STU_002345,True,True,Alleine,Approved,None
APP_002346,STU_002346,True,True,Alleine,Approved,None
APP_002347,STU_002347,True,False,Alleine,Approved,None
APP_002348,STU_002348,True,True,Alleine,Approved,None
APP_002349,STU_002349,True,False,Alleine,Approved,None
APP_002350,STU_002350,True,False,Alleine,Approved,None
APP_002351,STU_002351,True,False,Alleine,Rejected,None
APP_002352,STU_002352,True,False,Alleine,Approved,None
APP_002353,STU_002353,True,False,Alleine,Approved,None
APP_002354,STU_002354,True,False,Alleine,Rejected,None
APP_002355,STU_002355,True,False,Alleine,Pending,Switched
APP_002356,STU_002356,True,True,Alleine,Approved,None
APP_002357,STU_002357,True,True,Alleine,Approved,None
APP_002358,STU_002358,True,False,Alleine,Approved,None
APP_002359,STU_002359,True,False,Alleine,Approved,None
APP_002360,STU_002360,True,False,Alleine,Rejected,None
APP_002361,STU_002361,True,True,Alleine,Rejected,None
APP_002362,STU_002362,True,False,Alleine,Approved,None
APP_002363,STU_002363,True,False,Alleine,Approved,None
APP_002364,STU_002364,True,True,Alleine,Approved,None
APP_002365,STU_002365,True,False,Alleine,Approved,None
APP_002366,STU_002366,True,True,Alleine,Pending,Switched
APP_002367,STU_002367,True,False,Alleine,Approved,None
APP_002368,STU_002368,True,True,Alleine,Approved,None
APP_002369,STU_002369,True,False,Alleine,Approved,None
APP_002370,STU_002370,True,False,Alleine,Approved,None
APP_002371,STU_002371,True,False,Alleine,Approved,None
APP_002372,STU_002372,True,True,Alleine,Approved,None
APP_002373,STU_002373,True,False,Alleine,Rejected,Shortened
APP_002374,STU_002374,True,False,Alleine,Pending,Switched
APP_002375,STU_002375,True,False,Alleine,Rejected,None
APP_002376,STU_002376,True,False,Alleine,Approved,None
APP_002377,STU_002377,True,False,Alleine,Approved,None
APP_002378,STU_002378,True,False,Alleine,Approved,None
APP_002379,STU_002379,True,False,Alleine,Rejected,None
APP_002380,STU_002380,True,True,Alleine,Pending,Switched
APP_002381,STU_002381,True,False,Alleine,Approved,None
APP_002382,STU_002382,True,False,Alleine,Rejected,None
APP_002383,STU_002383,True,False,Alleine,Rejected,Timeout
APP_002384,STU_002384,True,False,Alleine,Rejected,None
APP_002385,STU_002385,True,True,Alleine,Approved,None
APP_002386,STU_002386,True,True,Alleine,Approved,None
APP_002387,STU_002387,True,False,Alleine,Rejected,None
APP_002388,STU_002388,True,False,Alleine,Approved,None
APP_002389,STU_002389,True,False,Alleine,Approved,None
APP_002390,STU_002390,True,False,Alleine,Approved,None
APP_002391,STU_002391,True,False,Alleine,Approved,None
APP_002392,STU_002392,True,False,Alleine,Approved,None
APP_002393,STU_002393,True,True,Alleine,Approved,None
APP_002394,STU_002394,True,False,Alleine,Approved,None
APP_002395,STU_002395,True,True,Alleine,Approved,None
APP_002396,STU_002396,True,False,Alleine,Approved,None
APP_002397,STU_002397,True,False,Alleine,Approved,None
APP_002398,STU_002398,True,False,Alleine,Approved,None
APP_002399,STU_002399,True,False,Alleine,Approved,None
APP_002400,STU_002400,True,False,Alleine,Approved,None
APP_002401,STU_002401,True,False,Alleine,Approved,None
APP_002402,STU_002402,True,False,Alleine,Approved,None
APP_002403,STU_002403,True,True,Alleine,Approved,None
APP_002404,STU_002404,True,False,Alleine,Approved,None
APP_002405,STU_002405,True,False,Alleine,Approved,None
APP_002406,STU_002406,True,False,Alleine,Approved,None
APP_002407,STU_002407,True,False,Alleine,Pending,Switched
APP_002408,STU_002408,True,False,Alleine,Approved,None
APP_002409,STU_002409,True,False,Alleine,Approved,None
APP_002410,STU_002410,True,False,Alleine,Approved,None
APP_002411,STU_002411,True,False,Alleine,Approved,None
APP_002412,STU_002412,True,False,Alleine,Approved,None
APP_002413,STU_002413,True,True,Alleine,Rejected,None
APP_002414,STU_002414,True,False,Alleine,Pending,Switched
APP_002415,STU_002415,True,False,Alleine,Approved,None
APP_002416,STU_002416,True,True,Alleine,Rejected,None
APP_002417,STU_002417,True,False,Alleine,Approved,None
APP_002418,STU_002418,True,False,Alleine,Approved,None
APP_002419,STU_002419,True,False,Alleine,Approved,None
APP_002420,STU_002420,True,False,Alleine,Approved,None
APP_002421,STU_002421,True,False,Alleine,Rejected,Shortened
APP_002422,STU_002422,True,False,Alleine,Approved,None
APP_002423,STU_002423,True,False,Alleine,Pending,Switched
APP_002424,STU_002424,True,False,Alleine,Approved,None
APP_002425,STU_002425,True,True,Alleine,Approved,None
APP_002426,STU_002426,True,False,Alleine,Approved,None
APP_002427,STU_002427,True,False,Alleine,Rejected,None
APP_002428,STU_002428,True,False,Alleine,Rejected,None
APP_002429,STU_002429,True,False,Alleine,Approved,None
APP_002430,STU_002430,True,False,Alleine,Rejected,Timeout
APP_002431,STU_002431,True,False,Alleine,Approved,None
APP_002432,STU_002432,True,False,Alleine,Approved,None
APP_002433,STU_002433,True,True,Alleine,Approved,None
APP_002434,STU_002434,True,False,Alleine,Rejected,None
APP_002435,STU_002435,True,False,Alleine,Approved,None
APP_002436,STU_002436,True,False,Alleine,Approved,None
APP_002437,STU_002437,True,True,Alleine,Approved,None
APP_002438,STU_002438,True,True,Alleine,Approved,None
APP_002439,STU_002439,True,False,Alleine,Approved,None
APP_002440,STU_002440,True,False,Alleine,Rejected,Shortened
APP_002441,STU_002441,True,False,Alleine,Approved,None
APP_002442,STU_002442,True,False,Alleine,Rejected,None
APP_002443,STU_002443,True,True,Alleine,Approved,None
APP_002444,STU_002444,True,False,Alleine,Approved,None
APP_002445,STU_002445,True,False,Alleine,Approved,None
APP_002446,STU_002446,True,True,Alleine,Approved,None
APP_002447,STU_002447,True,False,Alleine,Rejected,None
APP_002448,STU_002448,True,False,Alleine,Rejected,None
APP_002449,STU_002449,True,False,Alleine,Approved,None
APP_002450,STU_002450,True,False,Alleine,Rejected,None
APP_002451,STU_002451,True,False,Alleine,Approved,None
APP_002452,STU_002452,True,False,Alleine,Approved,None
APP_002453,STU_002453,True,False,Alleine,Rejected,Shortened
APP_002454,STU_002454,True,False,Alleine,Approved,None
APP_002455,STU_002455,True,True,Alleine,Approved,None
APP_002456,STU_002456,True,True,Alleine,Approved,None
APP_002457,STU_002457,True,False,Alleine,Approved,None
APP_002458,STU_002458,True,True,Alleine,Rejected,None
APP_002459,STU_002459,True,False,Alleine,Approved,None
APP_002460,STU_002460,True,False,Alleine,Approved,None
APP_002461,STU_002461,True,False,Alleine,Rejected,None
APP_002462,STU_002462,True,False,Alleine,Approved,None
APP_002463,STU_002463,True,False,Alleine,Approved,None
APP_002464,STU_002464,True,True,Alleine,Approved,None
APP_002465,STU_002465,True,False,Alleine,Approved,None
APP_002466,STU_002466,True,True,Alleine,Approved,None
APP_002467,STU_002467,True,True,Alleine,Approved,None
APP_002468,STU_002468,True,False,Alleine,Approved,None
APP_002469,STU_002469,True,False,Alleine,Approved,None
APP_002470,STU_002470,True,False,Alleine,Approved,None
APP_002471,STU_002471,True,False,Alleine,Approved,None
APP_002472,STU_002472,True,False,Alleine,Approved,None
APP_002473,STU_002473,True,False,Alleine,Approved,None
APP_002474,STU_002474,True,False,Alleine,Approved,None
APP_002475,STU_002475,True,False,Alleine,Approved,None
APP_002476,STU_002476,True,False,Alleine,Approved,None
APP_002477,STU_002477,True,False,Alleine,Approved,None
APP_002478,STU_002478,True,True,Alleine,Approved,None
APP_002479,STU_002479,True,True,Alleine,Approved,None
APP_002480,STU_002480,True,False,Alleine,Approved,None
APP_002481,STU_002481,True,False,Alleine,Approved,None
APP_002482,STU_002482,True,False,Alleine,Approved,None
APP_002483,STU_002483,True,False,Alleine,Approved,None
APP_002484,STU_002484,True,False,Alleine,Rejected,Shortened
APP_002485,STU_002485,True,False,Alleine,Pending,Switched
APP_002486,STU_002486,True,False,Alleine,Rejected,Timeout
APP_002487,STU_002487,True,False,Alleine,Approved,None
APP_002488,STU_002488,True,False,Alleine,Pending,Switched
APP_002489,STU_002489,True,False,Alleine,Pending,Switched
APP_002490,STU_002490,True,False,Alleine,Pending,Switched
APP_002491,STU_002491,True,False,Alleine,Approved,None
APP_002492,STU_002492,True,False,Alleine,Rejected,Timeout
APP_002493,STU_002493,True,False,Alleine,Approved,None
APP_002494,STU_002494,True,False,Alleine,Approved,None
APP_002495,STU_002495,True,False,Alleine,Approved,None
APP_002496,STU_002496,True,False,Alleine,Approved,None
APP_002497,STU_002497,True,False,Alleine,Rejected,None
APP_002498,STU_002498,True,False,Alleine,Approved,None
APP_002499,STU_002499,True,True,Alleine,Approved,None
APP_002500,STU_002500,True,False,Alleine,Approved,None
APP_002501,STU_002501,True,False,Alleine,Rejected,None
APP_002502,STU_002502,True,False,Alleine,Approved,None
APP_002503,STU_002503,True,True,Alleine,Approved,None
APP_002504,STU_002504,True,False,Alleine,Pending,Switched
APP_002505,STU_002505,True,False,Alleine,Approved,None
APP_002506,STU_002506,True,False,Alleine,Approved,None
APP_002507,STU_002507,True,False,Alleine,Approved,None
APP_002508,STU_002508,True,False,Alleine,Rejected,None
APP_002509,STU_002509,True,True,Alleine,Approved,None
APP_002510,STU_002510,True,False,Alleine,Rejected,None
APP_002511,STU_002511,True,False,Alleine,Approved,None
APP_002512,STU_002512,True,False,Alleine,Approved,None
APP_002513,STU_002513,True,True,Alleine,Pending,Switched
APP_002514,STU_002514,True,False,Alleine,Approved,None
APP_002515,STU_002515,True,False,Alleine,Rejected,Timeout
APP_002516,STU_002516,True,False,Alleine,Rejected,Shortened
APP_002517,STU_002517,True,True,Alleine,Approved,None
APP_002518,STU_002518,True,False,Alleine,Approved,None
APP_002519,STU_002519,True,False,Alleine,Rejected,None
APP_002520,STU_002520,True,False,Alleine,Approved,None
APP_002521,STU_002521,True,False,Alleine,Approved,None
APP_002522,STU_002522,True,False,Alleine,Approved,None
APP_002523,STU_002523,True,False,Alleine,Approved,None
APP_002524,STU_002524,True,False,Alleine,Approved,None
APP_002525,STU_002525,True,False,Alleine,Pending,Switched
APP_002526,STU_002526,True,False,Alleine,Rejected,Shortened
APP_002527,STU_002527,True,True,Alleine,Approved,None
APP_002528,STU_002528,True,True,Alleine,Approved,None
APP_002529,STU_002529,True,False,Alleine,Pending,Switched
APP_002530,STU_002530,True,True,Alleine,Approved,None
APP_002531,STU_002531,True,False,Alleine,Approved,None
APP_002532,STU_002532,True,False,Alleine,Rejected,None
APP_002533,STU_002533,True,False,Alleine,Approved,None
APP_002534,STU_002534,True,False,Alleine,Approved,None
APP_002535,STU_002535,True,False,Alleine,Approved,None
APP_002536,STU_002536,True,True,Alleine,Rejected,None
APP_002537,STU_002537,True,False,Alleine,Approved,None
APP_002538,STU_002538,True,False,Alleine,Approved,None
APP_002539,STU_002539,True,False,Alleine,Approved,None
APP_002540,STU_002540,True,False,Alleine,Approved,None
APP_002541,STU_002541,True,False,Alleine,Pending,Switched
APP_002542,STU_002542,True,False,Alleine,Approved,None
APP_002543,STU_002543,True,True,Alleine,Rejected,None
APP_002544,STU_002544,True,False,Alleine,Rejected,None
APP_002545,STU_002545,True,True,Alleine,Rejected,None
APP_002546,STU_002546,True,False,Alleine,Approved,None
APP_002547,STU_002547,True,False,Alleine,Approved,None
APP_002548,STU_002548,True,False,Alleine,Approved,None
APP_002549,STU_002549,True,False,Alleine,Approved,None
APP_002550,STU_002550,True,False,Alleine,Approved,None
APP_002551,STU_002551,True,False,Alleine,Rejected,Shortened
APP_002552,STU_002552,True,False,Alleine,Approved,None
APP_002553,STU_002553,True,False,Alleine,Approved,None
APP_002554,STU_002554,True,True,Alleine,Approved,None
APP_002555,STU_002555,True,False,Alleine,Approved,None
APP_002556,STU_002556,True,False,Alleine,Pending,Switched
APP_002557,STU_002557,True,False,Alleine,Approved,None
APP_002558,STU_002558,True,False,Alleine,Rejected,None
APP_002559,STU_002559,True,False,Alleine,Approved,None
APP_002560,STU_002560,True,False,Alleine,Approved,None
APP_002561,STU_002561,True,False,Alleine,Approved,None
APP_002562,STU_002562,True,False,Alleine,Rejected,None
APP_002563,STU_002563,True,True,Alleine,Rejected,None
APP_002564,STU_002564,True,False,Alleine,Approved,None
APP_002565,STU_002565,True,False,Alleine,Approved,None
APP_002566,STU_002566,True,False,Alleine,Pending,Switched
APP_002567,STU_002567,True,False,Alleine,Approved,None
APP_002568,STU_002568,True,False,Alleine,Rejected,Shortened
APP_002569,STU_002569,True,False,Alleine,Approved,None
APP_002570,STU_002570,True,False,Alleine,Approved,None
APP_002571,STU_002571,True,False,Alleine,Approved,None
APP_002572,STU_002572,True,False,Alleine,Approved,None
APP_002573,STU_002573,True,True,Alleine,Approved,None
APP_002574,STU_002574,True,True,Alleine,Rejected,None
APP_002575,STU_002575,True,False,Alleine,Rejected,None
APP_002576,STU_002576,True,False,Alleine,Approved,None
APP_002577,STU_002577,True,False,Alleine,Approved,None
APP_002578,STU_002578,True,False,Alleine,Rejected,Timeout
APP_002579,STU_002579,True,False,Alleine,Approved,None
APP_002580,STU_002580,True,False,Alleine,Approved,None
APP_002581,STU_002581,True,False,Alleine,Approved,None
APP_002582,STU_002582,True,False,Alleine,Approved,None
APP_002583,STU_002583,True,True,Alleine,Pending,Switched
APP_002584,STU_002584,True,True,Alleine,Approved,None
APP_002585,STU_002585,True,False,Alleine,Approved,None
APP_002586,STU_002586,True,False,Alleine,Approved,None
APP_002587,STU_002587,True,False,Alleine,Approved,None
APP_002588,STU_002588,True,False,Alleine,Approved,None
APP_002589,STU_002589,True,False,Alleine,Approved,None
APP_002590,STU_002590,True,False,Alleine,Approved,None
APP_002591,STU_002591,True,False,Alleine,Pending,Switched
APP_002592,STU_002592,True,False,Alleine,Rejected,Shortened
APP_002593,STU_002593,True,True,Alleine,Pending,Switched
APP_002594,STU_002594,True,False,Alleine,Approved,None
APP_002595,STU_002595,True,False,Alleine,Rejected,None
APP_002596,STU_002596,True,False,Alleine,Approved,None
APP_002597,STU_002597,True,False,Alleine,Approved,None
APP_002598,STU_002598,True,True,Alleine,Rejected,Shortened
APP_002599,STU_002599,True,False,Alleine,Approved,None
APP_002600,STU_002600,True,False,Alleine,Approved,None
APP_002601,STU_002601,True,False,Alleine,Approved,None
APP_002602,STU_002602,True,False,Alleine,Approved,None
APP_002603,STU_002603,True,False,Alleine,Approved,None
APP_002604,STU_002604,True,False,Alleine,Rejected,Shortened
APP_002605,STU_002605,True,False,Alleine,Approved,None
APP_002606,STU_002606,True,False,Alleine,Rejected,None
APP_002607,STU_002607,True,False,Alleine,Pending,Switched
APP_002608,STU_002608,True,False,Alleine,Approved,None
APP_002609,STU_002609,True,False,Alleine,Approved,None
APP_002610,STU_002610,True,True,Alleine,Pending,Switched
APP_002611,STU_002611,True,False,Alleine,Pending,Switched
APP_002612,STU_002612,True,True,Alleine,Approved,None
APP_002613,STU_002613,True,False,Alleine,Approved,None
APP_002614,STU_002614,True,False,Alleine,Approved,None
APP_002615,STU_002615,True,False,Alleine,Approved,None
APP_002616,STU_002616,True,False,Alleine,Rejected,None
APP_002617,STU_002617,True,True,Alleine,Pending,Switched
APP_002618,STU_002618,True,True,Alleine,Approved,None
APP_002619,STU_002619,True,False,Alleine,Approved,None
APP_002620,STU_002620,True,False,Alleine,Approved,None
APP_002621,STU_002621,True,False,Alleine,Approved,None
APP_002622,STU_002622,True,False,Alleine,Approved,None
APP_002623,STU_002623,True,False,Alleine,Approved,None
APP_002624,STU_002624,True,True,Alleine,Approved,None
APP_002625,STU_002625,True,False,Alleine,Approved,None
APP_002626,STU_002626,True,False,Alleine,Rejected,None
APP_002627,STU_002627,True,False,Alleine,Approved,None
APP_002628,STU_002628,True,False,Alleine,Approved,None
APP_002629,STU_002629,True,True,Alleine,Approved,None
APP_002630,STU_002630,True,False,Alleine,Rejected,None
APP_002631,STU_002631,True,False,Alleine,Approved,None
APP_002632,STU_002632,True,False,Alleine,Approved,None
APP_002633,STU_002633,True,False,Alleine,Approved,None
APP_002634,STU_002634,True,False,Alleine,Approved,None
APP_002635,STU_002635,True,False,Alleine,Approved,None
APP_002636,STU_002636,True,False,Alleine,Approved,None
APP_002637,STU_002637,True,True,Alleine,Approved,None
APP_002638,STU_002638,True,False,Alleine,Approved,None
APP_002639,STU_002639,True,False,Alleine,Approved,None
APP_002640,STU_002640,True,False,Alleine,Pending,Switched
APP_002641,STU_002641,True,False,Alleine,Approved,None
APP_002642,STU_002642,True,False,Alleine,Rejected,None
APP_002643,STU_002643,True,False,Alleine,Approved,None
APP_002644,STU_002644,True,False,Alleine,Pending,Switched
APP_002645,STU_002645,True,False,Alleine,Approved,None
APP_002646,STU_002646,True,False,Alleine,Approved,None
APP_002647,STU_002647,True,False,Alleine,Approved,None
APP_002648,STU_002648,True,False,Alleine,Approved,None
APP_002649,STU_002649,True,True,Alleine,Approved,None
APP_002650,STU_002650,True,False,Alleine,Approved,None
APP_002651,STU_002651,True,False,Alleine,Approved,None
APP_002652,STU_002652,True,False,Alleine,Approved,None
APP_002653,STU_002653,True,True,Alleine,Approved,None
APP_002654,STU_002654,True,False,Alleine,Rejected,None
APP_002655,STU_002655,True,True,Alleine,Approved,None
APP_002656,STU_002656,True,False,Alleine,Approved,None
APP_002657,STU_002657,True,False,Alleine,Approved,None
APP_002658,STU_002658,True,False,Alleine,Rejected,None
APP_002659,STU_002659,True,False,Alleine,Approved,None
APP_002660,STU_002660,True,False,Alleine,Approved,None
APP_002661,STU_002661,True,False,Alleine,Approved,None
APP_002662,STU_002662,True,False,Alleine,Pending,Switched
APP_002663,STU_002663,True,False,Alleine,Rejected,None
APP_002664,STU_002664,True,False,Alleine,Rejected,Shortened
APP_002665,STU_002665,True,False,Alleine,Rejected,None
APP_002666,STU_002666,True,False,Alleine,Approved,None
APP_002667,STU_002667,True,False,Alleine,Approved,None
APP_002668,STU_002668,True,False,Alleine,Approved,None
APP_002669,STU_002669,True,False,Alleine,Approved,None
APP_002670,STU_002670,True,False,Alleine,Rejected,None
APP_002671,STU_002671,True,False,Alleine,Approved,None
APP_002672,STU_002672,True,False,Alleine,Rejected,None
APP_002673,STU_002673,True,False,Alleine,Approved,None
APP_002674,STU_002674,True,False,Alleine,Approved,None
APP_002675,STU_002675,True,False,Alleine,Approved,None
APP_002676,STU_002676,True,False,Alleine,Approved,None
APP_002677,STU_002677,True,False,Alleine,Approved,None
APP_002678,STU_002678,True,False,Alleine,Approved,None
APP_002679,STU_002679,True,True,Alleine,Approved,None
APP_002680,STU_002680,True,False,Alleine,Pending,Switched
APP_002681,STU_002681,True,True,Alleine,Approved,None
APP_002682,STU_002682,True,False,Alleine,Approved,None
APP_002683,STU_002683,True,False,Alleine,Approved,None
APP_002684,STU_002684,True,True,Alleine,Rejected,Timeout
APP_002685,STU_002685,True,False,Alleine,Approved,None
APP_002686,STU_002686,True,True,Alleine,Approved,None
APP_002687,STU_002687,True,False,Alleine,Approved,None
APP_002688,STU_002688,True,False,Alleine,Pending,Switched
APP_002689,STU_002689,True,False,Alleine,Rejected,Timeout
APP_002690,STU_002690,True,True,Alleine,Approved,None
APP_002691,STU_002691,True,False,Alleine,Approved,None
APP_002692,STU_002692,True,False,Alleine,Approved,None
APP_002693,STU_002693,True,False,Alleine,Rejected,Timeout
APP_002694,STU_002694,True,False,Alleine,Rejected,Shortened
APP_002695,STU_002695,True,False,Alleine,Approved,None
APP_002696,STU_002696,True,False,Alleine,Approved,None
APP_002697,STU_002697,True,False,Alleine,Rejected,None
APP_002698,STU_002698,True,False,Alleine,Approved,None
APP_002699,STU_002699,True,False,Alleine,Approved,None
APP_002700,STU_002700,True,False,Alleine,Pending,Switched
APP_002701,STU_002701,True,False,Alleine,Pending,Switched
APP_002702,STU_002702,True,False,Alleine,Approved,None
APP_002703,STU_002703,True,False,Alleine,Approved,None
APP_002704,STU_002704,True,True,Alleine,Pending,Switched
APP_002705,STU_002705,True,False,Alleine,Rejected,None
APP_002706,STU_002706,True,True,Alleine,Approved,None
APP_002707,STU_002707,True,True,Alleine,Approved,None
APP_002708,STU_002708,True,True,Alleine,Approved,None
APP_002709,STU_002709,True,True,Alleine,Approved,None
APP_002710,STU_002710,True,False,Alleine,Approved,None
APP_002711,STU_002711,True,False,Alleine,Approved,None
APP_002712,STU_002712,True,False,Alleine,Approved,None
APP_002713,STU_002713,True,True,Alleine,Pending,Switched
APP_002714,STU_002714,True,False,Alleine,Approved,None
APP_002715,STU_002715,True,False,Alleine,Approved,None
APP_002716,STU_002716,True,False,Alleine,Approved,None
APP_002717,STU_002717,True,True,Alleine,Rejected,None
APP_002718,STU_002718,True,False,Alleine,Rejected,Timeout
APP_002719,STU_002719,True,False,Alleine,Approved,None
APP_002720,STU_002720,True,False,Alleine,Rejected,None
APP_002721,STU_002721,True,False,Alleine,Approved,None
APP_002722,STU_002722,True,False,Alleine,Approved,None
APP_002723,STU_002723,True,True,Alleine,Approved,None
APP_002724,STU_002724,True,False,Alleine,Approved,None
APP_002725,STU_002725,True,False,Alleine,Approved,None
APP_002726,STU_002726,True,False,Alleine,Approved,None
APP_002727,STU_002727,True,True,Alleine,Approved,None
APP_002728,STU_002728,True,False,Alleine,Approved,None
APP_002729,STU_002729,True,False,Alleine,Approved,None
APP_002730,STU_002730,True,True,Alleine,Approved,None
APP_002731,STU_002731,True,False,Alleine,Pending,Switched
APP_002732,STU_002732,True,False,Alleine,Approved,None
APP_002733,STU_002733,True,True,Alleine,Approved,None
APP_002734,STU_002734,True,False,Alleine,Pending,Switched
APP_002735,STU_002735,True,False,Alleine,Rejected,None
APP_002736,STU_002736,True,False,Alleine,Approved,None
APP_002737,STU_002737,True,False,Alleine,Rejected,Shortened
APP_002738,STU_002738,True,False,Alleine,Approved,None
APP_002739,STU_002739,True,False,Alleine,Approved,None
APP_002740,STU_002740,True,False,Alleine,Approved,None
APP_002741,STU_002741,True,False,Alleine,Approved,None
APP_002742,STU_002742,True,False,Alleine,Approved,None
APP_002743,STU_002743,True,False,Alleine,Approved,None
APP_002744,STU_002744,True,False,Alleine,Approved,None
APP_002745,STU_002745,True,False,Alleine,Approved,None
APP_002746,STU_002746,True,False,Alleine,Rejected,Shortened
APP_002747,STU_002747,True,False,Alleine,Rejected,None
APP_002748,STU_002748,True,False,Alleine,Approved,None
APP_002749,STU_002749,True,False,Alleine,Rejected,Timeout
APP_002750,STU_002750,True,True,Alleine,Rejected,Shortened
APP_002751,STU_002751,True,False,Alleine,Approved,None
APP_002752,STU_002752,True,False,Alleine,Approved,None
APP_002753,STU_002753,True,False,Alleine,Approved,None
APP_002754,STU_002754,True,False,Alleine,Rejected,None
APP_002755,STU_002755,True,False,Alleine,Approved,None
APP_002756,STU_002756,True,False,Alleine,Pending,Switched
APP_002757,STU_002757,True,False,Alleine,Pending,Switched
APP_002758,STU_002758,True,False,Alleine,Approved,None
APP_002759,STU_002759,True,True,Alleine,Approved,None
APP_002760,STU_002760,True,False,Alleine,Rejected,None
APP_002761,STU_002761,True,False,Alleine,Approved,None
APP_002762,STU_002762,True,False,Alleine,Approved,None
APP_002763,STU_002763,True,True,Alleine,Approved,None
APP_002764,STU_002764,True,True,Alleine,Approved,None
APP_002765,STU_002765,True,False,Alleine,Rejected,None
APP_002766,STU_002766,True,False,Alleine,Approved,None
APP_002767,STU_002767,True,True,Alleine,Approved,None
APP_002768,STU_002768,True,False,Alleine,Rejected,None
APP_002769,STU_002769,True,False,Alleine,Pending,Switched
APP_002770,STU_002770,True,False,Alleine,Approved,None
APP_002771,STU_002771,True,False,Alleine,Rejected,None
APP_002772,STU_002772,True,False,Alleine,Rejected,Shortened
APP_002773,STU_002773,True,False,Alleine,Rejected,Shortened
APP_002774,STU_002774,True,False,Alleine,Approved,None
APP_002775,STU_002775,True,True,Alleine,Approved,None
APP_002776,STU_002776,True,True,Alleine,Approved,None
APP_002777,STU_002777,True,False,Alleine,Approved,None
APP_002778,STU_002778,True,False,Alleine,Approved,None
APP_002779,STU_002779,True,True,Alleine,Rejected,None
APP_002780,STU_002780,True,False,Alleine,Approved,None
APP_002781,STU_002781,True,False,Alleine,Approved,None
APP_002782,STU_002782,True,True,Alleine,Approved,None
APP_002783,STU_002783,True,True,Alleine,Approved,None
APP_002784,STU_002784,True,True,Alleine,Rejected,None
APP_002785,STU_002785,True,False,Alleine,Rejected,None
APP_002786,STU_002786,True,False,Alleine,Approved,None
APP_002787,STU_002787,True,False,Alleine,Approved,None
APP_002788,STU_002788,True,False,Alleine,Approved,None
APP_002789,STU_002789,True,False,Alleine,Rejected,Shortened
APP_002790,STU_002790,True,False,Alleine,Rejected,Shortened
APP_002791,STU_002791,True,True,Alleine,Pending,Switched
APP_002792,STU_002792,True,False,Alleine,Approved,None
APP_002793,STU_002793,True,False,Alleine,Rejected,Shortened
APP_002794,STU_002794,True,False,Alleine,Rejected,None
APP_002795,STU_002795,True,True,Alleine,Approved,None
APP_002796,STU_002796,True,False,Alleine,Approved,None
APP_002797,STU_002797,True,False,Alleine,Approved,None
APP_002798,STU_002798,True,False,Alleine,Approved,None
APP_002799,STU_002799,True,True,Alleine,Approved,None
APP_002800,STU_002800,True,False,Alleine,Approved,None
APP_002801,STU_002801,True,False,Alleine,Approved,None
APP_002802,STU_002802,True,False,Alleine,Pending,Switched
APP_002803,STU_002803,True,False,Alleine,Rejected,None
APP_002804,STU_002804,True,False,Alleine,Approved,None
APP_002805,STU_002805,True,False,Alleine,Approved,None
APP_002806,STU_002806,True,False,Alleine,Approved,None
APP_002807,STU_002807,True,True,Alleine,Approved,None
APP_002808,STU_002808,True,False,Alleine,Approved,None
APP_002809,STU_002809,True,True,Alleine,Pending,Switched
APP_002810,STU_002810,True,True,Alleine,Approved,None
APP_002811,STU_002811,True,False,Alleine,Approved,None
APP_002812,STU_002812,True,False,Alleine,Approved,None
APP_002813,STU_002813,True,False,Alleine,Approved,None
APP_002814,STU_002814,True,False,Alleine,Approved,None
APP_002815,STU_002815,True,True,Alleine,Approved,None
APP_002816,STU_002816,True,False,Alleine,Approved,None
APP_002817,STU_002817,True,False,Alleine,Approved,None
APP_002818,STU_002818,True,False,Alleine,Rejected,None
APP_002819,STU_002819,True,False,Alleine,Approved,None
APP_002820,STU_002820,True,False,Alleine,Approved,None
APP_002821,STU_002821,True,False,Alleine,Pending,Switched
APP_002822,STU_002822,True,False,Alleine,Rejected,None
APP_002823,STU_002823,True,False,Alleine,Rejected,None
APP_002824,STU_002824,True,False,Alleine,Approved,None
APP_002825,STU_002825,True,False,Alleine,Rejected,None
APP_002826,STU_002826,True,False,Alleine,Approved,None
APP_002827,STU_002827,True,False,Alleine,Approved,None
APP_002828,STU_002828,True,False,Alleine,Approved,None
APP_002829,STU_002829,True,False,Alleine,Approved,None
APP_002830,STU_002830,True,False,Alleine,Approved,None
APP_002831,STU_002831,True,False,Alleine,Approved,None
APP_002832,STU_002832,True,True,Alleine,Approved,None
APP_002833,STU_002833,True,True,Alleine,Approved,None
APP_002834,STU_002834,True,False,Alleine,Approved,None
APP_002835,STU_002835,True,False,Alleine,Approved,None
APP_002836,STU_002836,True,False,Alleine,Approved,None
APP_002837,STU_002837,True,False,Alleine,Approved,None
